name,school,position,nil_valuation,nil_rank,class_year,recruiting_stars,recruiting_rating,national_rank,state,followers,headshot_url,profile_url,category
Trevor Lauck,Roncalli,OT,853407,,2023,3.0,88.9883152173913,446.0,IN,12302,https://on3static.com/uploads/assets/256/209/209256.JPG,https://www.on3.com/db/trevor-lauck-115764/,college_football
Brice Pollock,Shiloh,CB,849752,,2023,3.0,88.8,458.0,GA,4752,https://on3static.com/uploads/assets/856/222/222856.png,https://www.on3.com/db/brice-pollock-150489/,college_football
L.J. Martin,Canutillo,RB,849414,,2023,3.0,89.0633152173913,420.0,TX,7678,https://on3static.com/uploads/assets/439/226/226439.png,https://www.on3.com/db/lj-martin-146562/,college_football
Mandrell Desir,Norland,DL,847637,,2025,3.0,87.33,758.0,FL,943,https://on3static.com/uploads/assets/474/580/580474.png,https://www.on3.com/db/mandrell-desir-176488/,college_football
Zachariah Branch,Bishop Gorman,WR,847346,,2023,5.0,99.16370967741936,4.0,NV,298247,https://on3static.com/uploads/assets/660/396/396660.jpg,https://www.on3.com/db/zachariah-branch-123186/,college_football
Taylor Wein,Nolensville,EDGE,842466,,2023,3.0,87.575,649.0,TN,4809,https://on3static.com/uploads/assets/989/331/331989.png,https://www.on3.com/db/taylor-wein-162660/,college_football
Isaiah Sategna,Fayetteville,WR,840140,,2022,4.0,93.4358695652174,138.0,AR,21391,https://on3static.com/uploads/assets/925/303/303925.png,https://www.on3.com/db/isaiah-sategna-49742/,college_football
Justus Terry,Manchester,DL,824574,,2025,5.0,98.15421809256662,13.0,GA,21718,https://on3static.com/uploads/assets/584/145/145584.jpg,https://www.on3.com/db/justus-terry-157345/,college_football
Jordan Marshall,Archbishop Moeller,RB,823177,,2024,4.0,94.63038043478262,87.0,OH,8035,https://on3static.com/uploads/assets/809/188/188809.jpg,https://www.on3.com/db/jordan-marshall-150211/,college_football
Lance Heard,Neville,OT,823081,,2023,5.0,97.4915234922861,22.0,LA,8195,https://on3static.com/uploads/assets/738/349/349738.jpg,https://www.on3.com/db/lance-heard-147284/,college_football
Leonard Moore,Round Rock,CB,821514,,2024,3.0,89.20695652173912,431.0,TX,17958,https://on3static.com/uploads/assets/390/331/331390.png,https://www.on3.com/db/leonard-moore-79109/,college_football
Garrett Nussmeier,Marcus,QB,813388,,2021,4.0,94.53750000000002,88.0,TX,349882,https://on3static.com/uploads/assets/591/410/410591.jpg,https://www.on3.com/db/garrett-nussmeier-45029/,college_football
A'mauri Washington,Chandler,DL,810980,,2023,4.0,90.93505434782608,271.0,AZ,4291,https://on3static.com/uploads/assets/141/304/304141.png,https://www.on3.com/db/amauri-washington-147295/,college_football
Michael Carroll,IMG Academy,OT,807774,,2025,5.0,98.04015427769986,14.0,FL,2512,https://on3static.com/uploads/assets/695/356/356695.jpg,https://www.on3.com/db/michael-carroll-157319/,college_football
Jayden Woods,Mill Valley,EDGE,800396,,2025,4.0,93.79027173913045,113.0,KS,2503,https://on3static.com/uploads/assets/979/308/308979.jpg,https://www.on3.com/db/jayden-woods-162306/,college_football
Justice Haynes,Buford,RB,799115,,2023,4.0,97.13742110799438,33.0,GA,71944,https://on3static.com/uploads/assets/641/225/225641.jpeg,https://www.on3.com/db/justice-haynes-68957/,college_football
Jyaire Hill,Kankakee,CB,798472,,2023,4.0,92.68315217391304,166.0,IL,12962,https://on3static.com/uploads/assets/617/302/302617.png,https://www.on3.com/db/jyaire-hill-147515/,college_football
Avery Johnson,Maize,QB,793392,,2023,4.0,94.11005434782608,104.0,KS,117679,https://on3static.com/uploads/assets/171/209/209171.jpeg,https://www.on3.com/db/avery-johnson-145589/,college_football
John Henry Daley,Lone Peak,EDGE,792888,,2021,3.0,85.35,643.0,UT,0,https://on3static.com/uploads/assets/361/576/576361.png,https://www.on3.com/db/john-henry-daley-63784/,college_football
Bo Jackson,Villa Angela - St Joseph HS,RB,788667,,2025,4.0,92.61646739130435,163.0,OH,7556,https://on3static.com/uploads/assets/511/238/238511.jpg,https://www.on3.com/db/bo-jackson-154732/,college_football
Braelin Moore,Freedom,IOL,788231,,2022,3.0,88.39103260869564,471.0,PA,2889,https://on3static.com/uploads/assets/734/396/396734.jpg,https://www.on3.com/db/braelin-moore-11979/,college_football
PJ Williams,Dickinson,OT,783602,,2022,4.0,95.44239130434784,64.0,TX,94197,https://on3static.com/uploads/assets/245/219/219245.jpg,https://www.on3.com/db/pj-williams-96733/,college_football
